,FIPS,State,County,Unreliable,Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Quartile,YPLL Rate (AIAN),YPLL Rate (AIAN) 95% CI - Low,YPLL Rate (AIAN) 95% CI - High,YPLL Rate (AIAN) Unreliable,YPLL Rate (Asian),YPLL Rate (Asian) 95% CI - Low,YPLL Rate (Asian) 95% CI - High,YPLL Rate (Asian) Unreliable,YPLL Rate (Black),YPLL Rate (Black) 95% CI - Low,YPLL Rate (Black) 95% CI - High,YPLL Rate (Black) Unreliable,YPLL Rate (Hispanic),YPLL Rate (Hispanic) 95% CI - Low,YPLL Rate (Hispanic) 95% CI - High,YPLL Rate (Hispanic) Unreliable,YPLL Rate (White),YPLL Rate (White) 95% CI - Low,YPLL Rate (White) 95% CI - High,YPLL Rate (White) Unreliable,% Fair or Poor Health,95% CI - Low.1,95% CI - High.1,Quartile.1,Average Number of Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Quartile.2,Average Number of Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Quartile.3,Unreliable.1,% Low Birthweight,95% CI - Low.4,95% CI - High.4,Quartile.4,% LBW (AIAN),% LBW (AIAN) 95% CI - Low,% LBW (AIAN) 95% CI - High,% LBW (Asian),% LBW (Asian) 95% CI - Low,% LBW (Asian) 95% CI - High,% LBW (Black),% LBW (Black) 95% CI - Low,% LBW (Black) 95% CI - High,% LBW (Hispanic),% LBW (Hispanic) 95% CI - Low,% LBW (Hispanic) 95% CI - High,% LBW (White),% LBW (White) 95% CI - Low,% LBW (White) 95% CI - High,% Adults Reporting Currently Smoking,95% CI - Low.5,95% CI - High.5,Quartile.5,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,Quartile.6,Food Environment Index,Quartile.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Quartile.8,% With Access to Exercise Opportunities,Quartile.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Quartile.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.9,95% CI - High.9,Quartile.11,# Chlamydia Cases,Chlamydia Rate,Quartile.12,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Quartile.13,Teen Birth Rate (AIAN),Teen Birth Rate (AIAN) 95% CI - Low,Teen Birth Rate (AIAN) 95% CI - High,Teen Birth Rate (Asian),Teen Birth Rate (Asian) 95% CI - Low,Teen Birth Rate (Asian) 95% CI - High,Teen Birth Rate (Black),Teen Birth Rate (Black) 95% CI - Low,Teen Birth Rate (Black) 95% CI - High,Teen Birth Rate (Hispanic),Teen Birth Rate (Hispanic) 95% CI - Low,Teen Birth Rate (Hispanic) 95% CI - High,Teen Birth Rate (White),Teen Birth Rate (White) 95% CI - Low,Teen Birth Rate (White) 95% CI - High,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Quartile.14,# Primary Care Physicians,Primary Care Physicians Rate,Primary Care Physicians Ratio,Quartile.15,# Dentists,Dentist Rate,Dentist Ratio,Quartile.16,# Mental Health Providers,Mental Health Provider Rate,Mental Health Provider Ratio,Quartile.17,Preventable Hospitalization Rate,Quartile.18,Preventable Hosp. Rate (AIAN),Preventable Hosp. Rate (Asian),Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% with Annual Mammogram,Quartile.19,% Screened (AIAN),% Screened (Asian),% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,Quartile.20,% Vaccinated (AIAN),% Vaccinated (Asian),% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),# Completed High School,Population,% Completed High School,95% CI - Low.12,95% CI - High.12,Quartile.21,# Some College,Population.1,% Some College,95% CI - Low.13,95% CI - High.13,Quartile.22,# Unemployed,Labor Force,% Unemployed,Quartile.23,% Children in Poverty,95% CI - Low.14,95% CI - High.14,Quartile.24,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,Quartile.25,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.15,95% CI - High.15,Quartile.26,# Associations,Social Association Rate,Quartile.27,# Injury Deaths,Injury Death Rate,95% CI - Low.16,95% CI - High.16,Quartile.28,Injury Death Rate (AIAN),Injury Death Rate (AIAN) 95% CI - Low,Injury Death Rate (AIAN) 95% CI - High,Injury Death Rate (Asian),Injury Death Rate (Asian) 95% CI - Low,Injury Death Rate (Asian) 95% CI - High,Injury Death Rate (Black),Injury Death Rate (Black) 95% CI - Low,Injury Death Rate (Black) 95% CI - High,Injury Death Rate (Hispanic),Injury Death Rate (Hispanic) 95% CI - Low,Injury Death Rate (Hispanic) 95% CI - High,Injury Death Rate (White),Injury Death Rate (White) 95% CI - Low,Injury Death Rate (White) 95% CI - High,Average Daily PM2.5,Quartile.29,Presence of Water Violation,Quartile.30,% Severe Housing Problems,95% CI - Low.17,95% CI - High.17,Severe Housing Cost Burden,Severe Housing Cost Burden 95% CI - Low,Severe Housing Cost Burden 95% CI - High,Overcrowding,Overcrowding 95% CI - Low,Overcrowding 95% CI - High,Inadequate Facilities,Inadequate Facilities 95% CI - Low,Inadequate Facilities 95% CI - High,Quartile.31,% Drive Alone to Work,95% CI - Low.18,95% CI - High.18,Quartile.32,% Drive Alone (AIAN),% Drive Alone (AIAN) 95% CI - Low,% Drive Alone (AIAN) 95% CI - High,% Drive Alone (Asian),% Drive Alone (Asian) 95% CI - Low,% Drive Alone (Asian) 95% CI - High,% Drive Alone (Black),% Drive Alone (Black) 95% CI - Low,% Drive Alone (Black) 95% CI - High,% Drive Alone (Hispanic),% Drive Alone (Hispanic) 95% CI - Low,% Drive Alone (Hispanic) 95% CI - High,% Drive Alone (White),% Drive Alone (White) 95% CI - Low,% Drive Alone (White) 95% CI - High,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.19,95% CI - High.19,Quartile.33
1883,36045,New York,Jefferson,,1275.0,7235.0,6680.0,7791.0,3.0,,,,,,,,,6258.0,4359.0,8703.0,,4718.0,3109.0,6864.0,,7605.0,6970.0,8240.0,,12.0,11.0,14.0,3.0,3.0,2.8,3.3,2.0,4.6,4.3,4.8,1.0,,7.0,6.0,7.0,2.0,,,,6.0,3.0,8.0,12.0,10.0,14.0,7.0,5.0,8.0,6.0,6.0,7.0,18.0,15.0,20.0,2.0,33.0,31.0,34.0,4.0,7.5,4.0,25.0,23.0,28.0,4.0,55.0,4.0,21.0,20.0,22.0,2.0,19.0,45.0,42.0,35.0,49.0,4.0,711.0,647.3,4.0,34.0,31.0,36.0,4.0,,,,,,,38.0,29.0,48.0,42.0,33.0,53.0,33.0,30.0,36.0,4528.0,5.0,4.0,6.0,3.0,60.0,56.0,1802:1,3.0,105.0,90.0,1108:1,1.0,270.0,232.0,431:1,2.0,3203.0,3.0,,,11062.0,,3209.0,46.0,1.0,,48.0,28.0,37.0,47.0,55.0,2.0,,49.0,38.0,32.0,55.0,68203,74808,91,90.0,92.0,2.0,22255,33391,67,63.0,70.0,2.0,2201.0,43765.0,5.0,3.0,18.0,12.0,23.0,2.0,,23.0,34.0,25.0,14.0,107026.0,27789.0,3.9,1.0,5638.0,28460.0,20.0,17.0,23.0,2.0,116,10.7,2.0,378.0,68.0,61.0,75.0,3.0,,,,,,,36.0,20.0,61.0,47.0,29.0,73.0,73.0,65.0,80.0,6.7,2.0,Yes,3.0,13,12.0,15.0,12,10,13,2,1,2,1,1,1,2.0,78,76.0,80.0,3.0,,,,63.0,57.0,70.0,69.0,59.0,80.0,69.0,62.0,77.0,81.0,80.0,82.0,53880,20,18.0,21.0,1.0
1884,36047,New York,Kings,,25999.0,5839.0,5740.0,5938.0,1.0,,,,,3163.0,2954.0,3372.0,,8070.0,7857.0,8282.0,,6152.0,5923.0,6380.0,,4296.0,4155.0,4437.0,,14.0,13.0,16.0,4.0,2.9,2.7,3.2,2.0,4.6,4.4,4.8,1.0,,8.0,8.0,8.0,3.0,9.0,4.0,13.0,8.0,8.0,8.0,12.0,12.0,13.0,8.0,8.0,8.0,5.0,5.0,5.0,14.0,12.0,16.0,1.0,25.0,24.0,26.0,1.0,7.7,4.0,28.0,26.0,30.0,4.0,100.0,1.0,17.0,17.0,18.0,1.0,30.0,297.0,10.0,8.0,13.0,1.0,17271.0,674.7,4.0,15.0,15.0,15.0,3.0,,,,5.0,4.0,5.0,15.0,15.0,16.0,26.0,26.0,27.0,9.0,9.0,10.0,160365.0,8.0,7.0,8.0,4.0,1819.0,72.0,1396:1,2.0,1677.0,63.0,1575:1,2.0,6976.0,264.0,379:1,2.0,2923.0,3.0,6243.0,1602.0,3992.0,3734.0,2274.0,28.0,4.0,28.0,16.0,28.0,26.0,30.0,41.0,4.0,33.0,53.0,29.0,39.0,46.0,1570710,1876692,84,83.0,84.0,4.0,613378,870859,70,70.0,71.0,1.0,120784.0,1193447.0,10.1,4.0,26.0,23.0,29.0,4.0,45.0,25.0,27.0,31.0,24.0,153514.0,22099.0,6.9,4.0,187279.0,620881.0,30.0,29.0,31.0,4.0,1358,5.3,4.0,4818.0,37.0,36.0,38.0,1.0,,,,16.0,14.0,18.0,44.0,42.0,46.0,38.0,35.0,40.0,36.0,35.0,38.0,7.6,4.0,No,1.0,33,33.0,33.0,26,25,26,10,10,10,1,1,1,4.0,18,18.0,19.0,1.0,19.0,14.0,25.0,28.0,26.0,29.0,30.0,29.0,31.0,24.0,23.0,25.0,30.0,29.0,31.0,1233234,63,61.0,65.0,4.0
1885,36049,New York,Lewis,,292.0,6258.0,5088.0,7428.0,2.0,,,,,,,,,,,,,,,,,,,,,13.0,11.0,15.0,4.0,3.1,2.8,3.5,3.0,4.9,4.6,5.3,4.0,,7.0,6.0,8.0,1.0,,,,,,,,,,,,,,,,19.0,16.0,23.0,4.0,31.0,30.0,33.0,3.0,8.1,2.0,25.0,23.0,28.0,4.0,45.0,4.0,22.0,21.0,23.0,4.0,9.0,16.0,56.0,45.0,66.0,4.0,52.0,197.7,1.0,15.0,12.0,19.0,3.0,,,,,,,,,,,,,,,,1097.0,5.0,4.0,6.0,3.0,17.0,65.0,1540:1,2.0,5.0,19.0,5315:1,4.0,58.0,218.0,458:1,3.0,3656.0,4.0,,,,,,52.0,1.0,,,,,,56.0,1.0,,,,,,16907,18551,91,90.0,92.0,2.0,3508,5980,59,53.0,64.0,3.0,579.0,11534.0,5.0,3.0,19.0,13.0,25.0,3.0,,,76.0,97.0,16.0,108412.0,27153.0,4.0,1.0,927.0,6197.0,15.0,12.0,18.0,1.0,40,15.3,1.0,100.0,76.0,61.0,90.0,4.0,,,,,,,,,,,,,,,,6.0,1.0,Yes,3.0,11,9.0,13.0,10,9,12,1,0,2,0,0,1,1.0,78,75.0,80.0,3.0,,,,,,,,,,,,,,,,11791,31,28.0,34.0,2.0
1886,36051,New York,Livingston,,715.0,5837.0,5094.0,6581.0,1.0,,,,,,,,,,,,,,,,,,,,,11.0,10.0,13.0,1.0,2.9,2.6,3.2,2.0,4.7,4.4,5.0,2.0,,7.0,6.0,7.0,1.0,,,,,,,,,,9.0,5.0,13.0,6.0,5.0,7.0,17.0,14.0,20.0,2.0,30.0,28.0,32.0,2.0,8.5,1.0,22.0,19.0,25.0,2.0,80.0,2.0,21.0,21.0,22.0,3.0,4.0,26.0,15.0,6.0,27.0,1.0,134.0,213.0,2.0,6.0,5.0,7.0,1.0,,,,,,,,,,13.0,7.0,23.0,6.0,5.0,7.0,2338.0,5.0,4.0,6.0,2.0,26.0,42.0,2400:1,3.0,31.0,50.0,1986:1,3.0,92.0,149.0,669:1,4.0,3062.0,3.0,,,,,,41.0,2.0,,,,,,54.0,2.0,,40.0,47.0,43.0,55.0,38616,42037,92,91.0,93.0,1.0,8571,13377,64,59.0,69.0,2.0,1288.0,29821.0,4.3,1.0,14.0,10.0,19.0,1.0,,,34.0,42.0,13.0,120051.0,30293.0,4.0,1.0,2043.0,11013.0,19.0,15.0,23.0,2.0,72,11.5,1.0,215.0,68.0,59.0,77.0,3.0,,,,,,,,,,,,,,,,6.8,2.0,Yes,3.0,14,12.0,16.0,13,11,15,1,1,1,1,1,1,3.0,78,77.0,79.0,3.0,,,,,,,,,,44.0,29.0,59.0,78.0,77.0,79.0,28098,40,36.0,43.0,3.0
1887,36053,New York,Madison,,764.0,5251.0,4623.0,5879.0,1.0,,,,,,,,,,,,,,,,,,,,,11.0,9.0,12.0,1.0,2.9,2.6,3.2,2.0,4.9,4.5,5.2,4.0,,7.0,6.0,8.0,2.0,,,,,,,,,,,,,,,,17.0,14.0,20.0,2.0,29.0,27.0,31.0,2.0,8.3,2.0,21.0,19.0,24.0,1.0,70.0,3.0,23.0,22.0,24.0,4.0,4.0,29.0,14.0,6.0,25.0,1.0,144.0,203.0,2.0,9.0,8.0,11.0,1.0,,,,,,,,,,,,,,,,2421.0,5.0,4.0,5.0,1.0,50.0,71.0,1410:1,2.0,25.0,37.0,2706:1,4.0,153.0,226.0,442:1,3.0,2495.0,2.0,3260.0,,,,2517.0,45.0,1.0,,,,27.0,45.0,50.0,4.0,,40.0,56.0,35.0,50.0,43170,46541,93,92.0,94.0,1.0,8636,14304,60,55.0,65.0,3.0,1457.0,32206.0,4.5,2.0,14.0,9.0,19.0,1.0,,,,20.0,10.0,121815.0,27243.0,4.5,2.0,2256.0,12981.0,17.0,13.0,21.0,1.0,63,8.9,3.0,203.0,57.0,49.0,65.0,2.0,,,,,,,,,,,,,,,,6.5,1.0,Yes,3.0,12,10.0,13.0,10,9,12,1,1,1,1,0,1,1.0,78,77.0,80.0,3.0,,,,49.0,25.0,72.0,,,,,,,75.0,73.0,77.0,30828,39,36.0,43.0,3.0
1888,36055,New York,Monroe,,8452.0,6805.0,6578.0,7032.0,3.0,,,,,2941.0,2222.0,3660.0,,13048.0,12269.0,13826.0,,7163.0,6450.0,7877.0,,5500.0,5261.0,5740.0,,11.0,10.0,13.0,2.0,2.8,2.6,3.1,1.0,4.6,4.3,4.9,1.0,,9.0,8.0,9.0,4.0,12.0,6.0,19.0,8.0,7.0,9.0,14.0,13.0,15.0,11.0,10.0,12.0,6.0,6.0,7.0,15.0,13.0,18.0,1.0,34.0,32.0,35.0,4.0,7.8,3.0,23.0,20.0,25.0,2.0,95.0,1.0,22.0,21.0,22.0,3.0,44.0,222.0,20.0,17.0,23.0,2.0,5361.0,722.7,4.0,14.0,13.0,15.0,3.0,,,,6.0,5.0,8.0,32.0,30.0,34.0,33.0,30.0,35.0,6.0,5.0,6.0,26895.0,5.0,4.0,5.0,1.0,815.0,110.0,909:1,1.0,634.0,84.0,1191:1,1.0,2494.0,330.0,303:1,1.0,3455.0,4.0,,1287.0,6526.0,5413.0,2891.0,40.0,3.0,,23.0,33.0,32.0,42.0,52.0,3.0,36.0,53.0,40.0,45.0,55.0,478658,525462,91,91.0,91.0,2.0,143853,194287,74,72.0,76.0,1.0,18619.0,360379.0,5.2,4.0,18.0,15.0,21.0,2.0,55.0,18.0,46.0,35.0,8.0,128922.0,26336.0,4.9,4.0,50446.0,157027.0,32.0,31.0,34.0,4.0,656,8.9,3.0,3038.0,82.0,79.0,85.0,4.0,,,,24.0,17.0,33.0,90.0,82.0,98.0,68.0,59.0,77.0,85.0,81.0,88.0,6.5,1.0,No,1.0,16,16.0,17.0,15,14,15,1,1,2,1,1,1,3.0,77,76.0,77.0,2.0,75.0,60.0,90.0,64.0,61.0,68.0,67.0,65.0,70.0,71.0,68.0,73.0,81.0,80.0,82.0,365270,18,17.0,18.0,1.0
1889,36057,New York,Montgomery,,722.0,7909.0,6991.0,8828.0,4.0,,,,,,,,,,,,,7253.0,5310.0,9675.0,,8173.0,7081.0,9265.0,,14.0,13.0,16.0,4.0,3.4,3.1,3.7,4.0,4.7,4.5,5.0,2.0,,8.0,7.0,9.0,4.0,,,,,,,14.0,8.0,20.0,9.0,7.0,12.0,8.0,7.0,9.0,20.0,17.0,23.0,4.0,34.0,33.0,36.0,4.0,6.2,4.0,28.0,25.0,30.0,4.0,62.0,3.0,19.0,18.0,20.0,1.0,2.0,19.0,11.0,2.0,24.0,1.0,169.0,343.3,3.0,28.0,25.0,32.0,4.0,,,,,,,29.0,14.0,52.0,52.0,42.0,61.0,22.0,19.0,25.0,2179.0,6.0,5.0,7.0,3.0,26.0,53.0,1891:1,3.0,30.0,61.0,1652:1,2.0,48.0,97.0,1032:1,4.0,3557.0,4.0,,,,1243.0,3590.0,39.0,3.0,,38.0,,19.0,41.0,52.0,3.0,,50.0,37.0,47.0,52.0,30359,34244,89,88.0,90.0,3.0,7167,11921,60,55.0,65.0,3.0,1239.0,21900.0,5.7,4.0,25.0,18.0,31.0,4.0,,,49.0,40.0,20.0,106474.0,21987.0,4.8,3.0,3171.0,11459.0,28.0,22.0,33.0,4.0,42,8.5,4.0,154.0,63.0,53.0,72.0,2.0,,,,,,,,,,36.0,19.0,62.0,68.0,57.0,80.0,6.8,2.0,Yes,3.0,16,14.0,17.0,14,13,16,2,1,2,1,1,1,3.0,79,76.0,82.0,3.0,,,,,,,,,,61.0,50.0,71.0,79.0,76.0,82.0,21231,37,34.0,41.0,3.0
1890,36059,New York,Nassau,,12063.0,4556.0,4427.0,4686.0,1.0,,,,,2448.0,2156.0,2741.0,,7011.0,6559.0,7463.0,,4434.0,4150.0,4719.0,,4394.0,4223.0,4566.0,,9.0,8.0,11.0,1.0,2.3,2.1,2.5,1.0,4.2,3.9,4.4,1.0,,8.0,8.0,8.0,4.0,,,,9.0,9.0,10.0,12.0,12.0,13.0,8.0,7.0,8.0,7.0,6.0,7.0,11.0,9.0,13.0,1.0,24.0,23.0,25.0,1.0,9.6,1.0,20.0,18.0,22.0,1.0,99.0,1.0,18.0,17.0,18.0,1.0,64.0,367.0,17.0,15.0,20.0,2.0,4173.0,307.5,3.0,6.0,6.0,7.0,1.0,,,,1.0,0.0,1.0,7.0,6.0,8.0,25.0,23.0,26.0,1.0,1.0,1.0,46539.0,4.0,4.0,5.0,1.0,1948.0,144.0,694:1,1.0,1659.0,119.0,838:1,1.0,4794.0,345.0,290:1,1.0,2229.0,1.0,,1445.0,3705.0,2477.0,2085.0,41.0,2.0,18.0,27.0,33.0,30.0,44.0,60.0,1.0,51.0,56.0,39.0,46.0,63.0,889845,970356,92,91.0,92.0,1.0,256605,330497,78,76.0,79.0,1.0,31632.0,708286.0,4.5,2.0,7.0,5.0,9.0,1.0,30.0,5.0,9.0,13.0,3.0,234747.0,53614.0,4.4,2.0,46539.0,301524.0,15.0,14.0,17.0,1.0,1105,8.2,4.0,3011.0,44.0,43.0,46.0,1.0,,,,19.0,16.0,22.0,38.0,34.0,43.0,32.0,29.0,35.0,53.0,51.0,55.0,8.5,4.0,No,1.0,20,20.0,21.0,18,17,18,3,2,3,1,1,1,4.0,65,64.0,66.0,1.0,68.0,57.0,79.0,60.0,58.0,61.0,67.0,65.0,69.0,63.0,62.0,64.0,76.0,76.0,77.0,687971,47,46.0,48.0,4.0
1891,36061,New York,New York,,13274.0,4413.0,4299.0,4527.0,1.0,,,,,2196.0,1959.0,2433.0,,9888.0,9419.0,10356.0,,5122.0,4891.0,5353.0,,2730.0,2594.0,2867.0,,11.0,9.0,12.0,1.0,2.5,2.3,2.8,1.0,4.6,4.4,4.9,2.0,,8.0,8.0,8.0,4.0,,,,8.0,7.0,8.0,12.0,12.0,13.0,9.0,8.0,9.0,7.0,7.0,7.0,11.0,9.0,14.0,1.0,19.0,18.0,20.0,1.0,8.0,3.0,20.0,18.0,22.0,1.0,100.0,1.0,22.0,21.0,22.0,3.0,16.0,180.0,9.0,6.0,12.0,1.0,12435.0,763.5,4.0,9.0,8.0,9.0,1.0,,,,1.0,0.0,1.0,15.0,14.0,16.0,18.0,17.0,18.0,1.0,1.0,1.0,61464.0,5.0,4.0,5.0,1.0,2243.0,139.0,719:1,1.0,2974.0,189.0,530:1,1.0,16157.0,1025.0,98:1,1.0,1973.0,1.0,,1324.0,3907.0,2856.0,1417.0,34.0,4.0,,22.0,30.0,28.0,37.0,55.0,2.0,41.0,54.0,36.0,38.0,61.0,1131913,1280680,88,88.0,89.0,4.0,511960,602170,85,84.0,86.0,1.0,67611.0,894457.0,7.6,4.0,23.0,19.0,26.0,4.0,42.0,16.0,37.0,33.0,3.0,237674.0,25538.0,9.3,4.0,84549.0,240190.0,35.0,33.0,37.0,4.0,2109,13.1,1.0,3434.0,42.0,41.0,43.0,1.0,,,,19.0,16.0,21.0,76.0,71.0,82.0,43.0,40.0,46.0,37.0,35.0,38.0,8.6,4.0,No,1.0,24,23.0,24.0,19,18,19,6,6,6,1,1,1,4.0,6,6.0,6.0,1.0,8.0,5.0,11.0,9.0,9.0,10.0,13.0,12.0,13.0,11.0,11.0,12.0,10.0,10.0,11.0,886916,67,63.0,71.0,4.0
1892,36063,New York,Niagara,,3213.0,7925.0,7478.0,8372.0,4.0,16872.0,11464.0,23948.0,,,,,,16371.0,14147.0,18594.0,,6808.0,4793.0,9383.0,,7159.0,6702.0,7616.0,,12.0,10.0,13.0,2.0,3.0,2.7,3.3,2.0,4.8,4.5,5.0,3.0,,8.0,8.0,8.0,4.0,14.0,10.0,19.0,8.0,5.0,12.0,13.0,11.0,15.0,8.0,6.0,10.0,7.0,7.0,8.0,18.0,15.0,21.0,3.0,31.0,29.0,32.0,2.0,7.8,3.0,22.0,20.0,25.0,2.0,89.0,2.0,22.0,21.0,23.0,4.0,9.0,83.0,11.0,6.0,17.0,1.0,750.0,358.4,3.0,18.0,16.0,19.0,3.0,,,,,,,42.0,36.0,48.0,35.0,27.0,44.0,13.0,12.0,15.0,7560.0,5.0,4.0,5.0,1.0,84.0,40.0,2481:1,3.0,106.0,50.0,1997:1,3.0,308.0,146.0,687:1,4.0,3120.0,3.0,5221.0,,4703.0,593.0,2995.0,37.0,4.0,19.0,30.0,35.0,32.0,37.0,42.0,4.0,19.0,51.0,31.0,40.0,43.0,139894,152677,92,91.0,92.0,1.0,35061,50485,69,66.0,73.0,2.0,5453.0,96212.0,5.7,4.0,19.0,14.0,24.0,3.0,5.0,46.0,35.0,32.0,12.0,118135.0,25080.0,4.7,3.0,11234.0,42766.0,26.0,24.0,29.0,4.0,213,10.2,2.0,747.0,71.0,66.0,76.0,3.0,107.0,57.0,183.0,,,,96.0,76.0,119.0,61.0,37.0,94.0,70.0,64.0,75.0,8.4,4.0,No,1.0,13,12.0,13.0,11,10,12,1,1,1,1,0,1,1.0,82,80.0,83.0,4.0,,,,61.0,41.0,81.0,67.0,62.0,72.0,70.0,62.0,78.0,81.0,79.0,83.0,98703,32,30.0,34.0,2.0
1893,36065,New York,Oneida,,3327.0,7851.0,7416.0,8286.0,4.0,,,,,4884.0,3489.0,6651.0,,15017.0,12820.0,17214.0,,7160.0,5606.0,8714.0,,7431.0,6960.0,7902.0,,13.0,11.0,14.0,3.0,3.1,2.8,3.5,3.0,4.9,4.6,5.2,4.0,,8.0,7.0,8.0,3.0,,,,8.0,6.0,9.0,14.0,12.0,15.0,9.0,8.0,10.0,7.0,6.0,7.0,17.0,15.0,20.0,2.0,32.0,31.0,34.0,4.0,7.8,3.0,25.0,22.0,28.0,3.0,86.0,2.0,21.0,21.0,22.0,3.0,31.0,89.0,35.0,29.0,40.0,4.0,696.0,304.4,3.0,20.0,19.0,22.0,4.0,,,,22.0,17.0,28.0,45.0,39.0,51.0,41.0,35.0,47.0,15.0,14.0,16.0,9079.0,5.0,4.0,6.0,3.0,173.0,76.0,1314:1,2.0,125.0,54.0,1842:1,2.0,450.0,195.0,512:1,3.0,2891.0,3.0,,3868.0,6407.0,3690.0,2732.0,47.0,1.0,,34.0,34.0,39.0,47.0,53.0,3.0,,50.0,42.0,43.0,53.0,142597,160555,89,88.0,89.0,3.0,34503,54916,63,60.0,66.0,3.0,5065.0,100177.0,5.1,3.0,21.0,17.0,26.0,4.0,43.0,40.0,66.0,33.0,12.0,116778.0,25813.0,4.5,3.0,12039.0,49467.0,24.0,22.0,27.0,3.0,245,10.8,2.0,858.0,75.0,70.0,80.0,4.0,,,,,,,105.0,83.0,130.0,52.0,37.0,73.0,76.0,71.0,82.0,6.7,2.0,No,1.0,14,13.0,15.0,12,11,13,2,1,2,1,1,1,2.0,79,78.0,80.0,3.0,,,,69.0,61.0,77.0,62.0,53.0,70.0,63.0,58.0,69.0,82.0,81.0,83.0,100939,21,20.0,23.0,1.0
1894,36067,New York,Onondaga,,5458.0,6752.0,6475.0,7030.0,3.0,8938.0,5940.0,12918.0,,2091.0,1479.0,2869.0,,12466.0,11398.0,13535.0,,7003.0,5782.0,8225.0,,5986.0,5693.0,6279.0,,11.0,10.0,13.0,2.0,3.0,2.7,3.2,2.0,4.8,4.5,5.1,3.0,,8.0,8.0,8.0,4.0,10.0,7.0,13.0,7.0,6.0,8.0,13.0,12.0,14.0,9.0,8.0,10.0,6.0,6.0,7.0,16.0,13.0,19.0,2.0,30.0,29.0,31.0,2.0,7.9,3.0,21.0,19.0,23.0,1.0,97.0,1.0,20.0,20.0,21.0,2.0,41.0,140.0,29.0,25.0,34.0,4.0,2621.0,569.1,4.0,15.0,14.0,15.0,3.0,37.0,26.0,52.0,8.0,6.0,10.0,37.0,34.0,40.0,32.0,28.0,36.0,8.0,8.0,9.0,17478.0,5.0,4.0,5.0,2.0,448.0,98.0,1025:1,1.0,357.0,75.0,1326:1,1.0,1402.0,296.0,338:1,2.0,2794.0,3.0,5657.0,1688.0,4980.0,1746.0,2616.0,46.0,1.0,38.0,28.0,33.0,39.0,48.0,56.0,1.0,22.0,62.0,43.0,42.0,57.0,297028,325273,91,91.0,92.0,2.0,83357,117474,71,69.0,73.0,1.0,10777.0,219876.0,4.9,3.0,20.0,17.0,23.0,3.0,41.0,19.0,52.0,38.0,11.0,130142.0,26375.0,4.9,4.0,29020.0,101053.0,29.0,27.0,31.0,4.0,483,10.5,2.0,1746.0,75.0,72.0,79.0,4.0,98.0,59.0,152.0,19.0,11.0,30.0,97.0,86.0,109.0,64.0,50.0,80.0,75.0,71.0,79.0,6.4,1.0,Yes,3.0,15,14.0,15.0,13,12,13,2,1,2,1,1,1,3.0,76,76.0,77.0,2.0,72.0,60.0,84.0,59.0,54.0,64.0,57.0,54.0,61.0,63.0,59.0,67.0,82.0,81.0,83.0,221341,18,17.0,18.0,1.0
